T924,root,11334,1,1,0,384,0,-16,0
T924,root,113383,-1,1,0,723843,173,-16,0
T924,root,114,1,0,0,20000001,5623,-128,0
T924,root,114020,1,1,0,22151,6,-1,0
T924,root,11539497,-1,1,0,104,0,-1,0
T924,root,11539528,1,1,0,82,0,2,0
T924,root,1156,1,1,0,4221,1,16,0
T924,root,1158861,-1,1,0,1467,0,-5,0
T924,root,1159303,1,1,0,306,0,16,0
T924,root,116239,-1,1,0,2559149,616,-2,0
T924,root,116834,1,1,0,244,0,-16,0
T924,root,11718858,1,1,0,225,0,16,0
T924,root,11719082,-1,1,0,153,0,-16,0
T924,root,11767,-1,1,0,39218,10,1,0
T924,root,1188789,-1,1,0,3539,0,-1,0
T924,root,11891348,-1,1,0,330,0,0,0
T924,root,11891406,1,1,0,149,0,3,0
T924,root,1189192,1,1,0,65,0,-16,0
T924,root,119286,-1,1,0,17703,4,1,0
T924,root,119939,1,1,0,179,0,-16,0
T924,root,11994,1,1,0,33879,8,1,0
T924,root,12089125,-1,1,0,12,0,-16,0
T924,root,12089298,1,1,0,23,0,-3,0
T924,root,1218399,-1,1,0,58,0,16,0
T924,root,1218768,1,1,0,371,0,1,0
T924,root,122075,-1,1,0,889,0,-16,0
T924,root,12245480,-1,1,0,913,1,-3,0
T924,root,12245720,1,1,0,83,0,1,0
T924,root,122649,1,1,0,337,0,-16,0
T924,root,123,1,1,0,433,0,16,0
T924,root,12365,-1,1,0,4512,1,-16,0
T924,root,12429059,-1,1,0,12,0,-16,0
T924,root,12429386,1,1,0,842,0,16,0
T924,root,124648,-1,1,0,296,0,1,0
T924,root,1247247,-1,1,0,13780,3,-16,0
T924,root,1247721,1,1,0,110804,28,-2,0
T924,root,125258,1,1,0,112,0,-16,0
T924,root,12588376,-1,1,0,151,0,-2,0
T924,root,12588577,1,1,0,71,0,16,0
T924,root,1260,1,1,0,89268,21,1,0
T924,root,12603,1,1,0,13412,3,2,0
T924,root,1270,-1,1,0,1340,0,-16,0
T924,root,127340,-1,1,0,494,0,-16,0
T924,root,12753320,-1,1,0,75,0,-16,0
T924,root,12753413,1,1,0,268,0,-16,0
T924,root,1276627,-1,1,0,18299,3,-2,0
T924,root,1277036,1,1,0,40,0,1,0
T924,root,128018,1,1,0,9359,2,-16,0
T924,root,12908600,-1,1,0,142,0,16,0
T924,root,12908758,1,1,0,72,0,6,0
T924,root,12968,-1,1,0,2327978,595,1,0
T924,root,13,1,0,0,20000001,5056,-128,0
T924,root,13,1,1,0,421,0,0,0
T924,root,130098,-1,1,0,11436,4,-16,0
T924,root,13046669,-1,1,0,24,0,-16,0
T924,root,13046877,1,1,0,53,0,5,0
T924,root,1306715,-1,1,0,3394,1,-16,0
T924,root,1307303,1,1,0,94,0,16,0
T924,root,130791,1,1,0,107,0,-16,0
T924,root,131,1,0,0,20000001,5857,-128,0
T924,root,13195,1,1,0,27213,7,-16,0
T924,root,13195388,-1,1,0,150,0,-16,0
T924,root,13195639,1,1,0,230,0,-16,0
T924,root,133016,-1,1,0,91,0,16,0
T924,root,13340198,-1,1,0,139,0,16,0
T924,root,13340645,1,1,0,18,0,-16,0
T924,root,1336287,-1,1,0,381,0,16,0
T924,root,1336865,1,1,0,429,0,-16,0
T924,root,133763,1,1,0,1135,1,-16,0
T924,root,13472462,-1,1,0,84,0,-16,0
T924,root,13472750,1,1,0,22,0,16,0
T924,root,13574,-1,1,0,203,1,-16,0
T924,root,136125,-1,1,0,11144,2,-1,0
T924,root,13613806,-1,1,0,112,0,-16,0
T924,root,13614340,1,1,0,102,1,-16,0
T924,root,1364600,-1,1,0,2487,1,3,0
T924,root,1365,-1,1,0,315401,74,-6,0
T924,root,1365154,1,1,0,351,0,-16,0
T924,root,136935,1,1,0,11826,3,16,0
T924,root,1373,1,1,0,13109,3,16,0
T924,root,13792733,-1,1,0,31,0,-16,0
T924,root,13793387,1,1,0,153,0,-16,0
T924,root,13805,1,1,0,174,0,-16,0
T924,root,1390935,-1,1,0,6741,2,3,0
T924,root,1391502,1,1,0,57,0,16,0
T924,root,139262,-1,1,0,44,0,16,0
T924,root,13983123,-1,1,0,227,0,-16,0
T924,root,13983976,1,1,0,1115,1,-16,0
T924,root,140294,1,1,0,11002,3,3,0
T924,root,14151195,-1,1,0,349,0,16,0
T924,root,14151691,1,1,0,80,0,-6,0
T924,root,1419770,-1,1,0,21,0,-16,0
T924,root,1420409,1,1,0,231,0,0,0
T924,root,142316,-1,1,0,264882,69,2,0
T924,root,14295072,-1,1,0,20,0,2,0
T924,root,14295625,1,1,0,209,0,-16,0
T924,root,143,1,0,0,20000001,5152,-128,0
T924,root,143,1,1,0,625,0,1,0
T924,root,143019,1,1,0,68,0,16,0
T924,root,14348,1,1,0,12956,3,-2,0
T924,root,1438,-1,1,0,369897,92,-16,0
T924,root,1447518,-1,1,0,949,0,-16,0
T924,root,1448070,1,1,0,210,0,-16,0
T924,root,14504051,-1,1,0,1105,0,1,0
T924,root,145046,-1,1,0,274,0,-16,0
T924,root,14505336,1,1,0,166,1,5,0
T924,root,145978,1,1,0,40001,10,2,0
T924,root,14687738,-1,1,0,156,0,-16,0
T924,root,14688913,1,1,0,22,0,-1,0
T924,root,1469,1,1,0,5896,2,16,0
T924,root,14702,-1,1,0,62,0,16,0
T924,root,147807,-1,1,0,2075,1,16,0
T924,root,1478295,-1,1,0,4293,1,-16,0
T924,root,1478862,1,1,0,26,0,16,0
T924,root,148,1,1,0,7,0,-6,0
T924,root,148491,1,1,0,289992,70,16,0
T924,root,14850941,-1,1,0,280,0,16,0
T924,root,14851699,1,1,0,762,0,-1,0
T924,root,14987,1,1,0,832526,200,16,0
T924,root,15000027,-1,1,0,587,0,-1,0
T924,root,15000943,1,1,0,23,0,-3,0
T924,root,150492,-1,1,0,6982,1,-2,0
T924,root,1510038,-1,1,0,337,0,-3,0
T924,root,1510984,1,1,0,43,0,-16,0
T924,root,151402,1,1,0,25242,7,16,0
T924,root,15154190,-1,1,0,15,0,-1,0
T924,root,15155052,1,1,0,132,0,-1,0
T924,root,1525,-1,1,0,2021256,473,1,0
T924,root,153,1,1,0,1065,1,-16,0
T924,root,153101,-1,1,0,168495,34,-1,0
T924,root,15323058,-1,1,0,92,0,-16,0
T924,root,15324541,1,1,0,125,0,16,0
T924,root,15334,-1,1,0,562,0,16,0
T924,root,154004,1,1,0,35844,8,3,0
T924,root,1543823,-1,1,0,2377,0,-4,0
T924,root,1544652,1,1,0,3371,1,16,0
T924,root,15468075,-1,1,0,22,0,16,0
T924,root,15469342,1,1,0,28,0,16,0
T924,root,155975,-1,1,0,2445083,583,1,0
T924,root,15611655,-1,1,0,30,0,16,0
T924,root,15613006,1,1,0,11,0,-5,0
T924,root,15660,1,1,0,1112,1,16,0
T924,root,156937,1,1,0,2297,0,-5,0
T924,root,1573,1,0,0,20000001,5037,-128,0
T924,root,1576880,-1,1,0,41,0,-16,0
T924,root,1577521,1,1,0,25,0,2,0
T924,root,15801497,-1,1,0,371,0,16,0
T924,root,15803127,1,1,0,53,0,-16,0
T924,root,159039,-1,1,0,46187,11,6,0
T924,root,15951,-1,0,0,20000001,5530,-128,0
T924,root,15967864,-1,1,0,85,0,16,0
T924,root,15969361,1,0,0,20000001,5205,-128,0
T924,root,159924,1,1,0,439,1,16,0
T924,root,1604,-1,1,0,1613603,383,-16,0
T924,root,1605915,-1,1,0,255,1,16,0
T924,root,1606861,1,1,0,4656,2,-3,0
T924,root,16109437,-1,1,0,47,0,-4,0
T924,root,16111321,1,1,0,114,0,16,0
T924,root,161803,-1,1,0,3007,1,16,0
T924,root,162569,1,1,0,11593,3,-1,0
T924,root,16260907,-1,1,0,120,0,3,0
T924,root,16262215,1,1,0,104,0,16,0
T924,root,16286,1,1,0,240424,58,5,0
T924,root,1636824,-1,1,0,20925,5,-16,0
T924,root,1637491,1,1,0,80,0,-16,0
T924,root,16410588,-1,1,0,152,0,-16,0
T924,root,16412578,1,1,0,17,0,16,0
T924,root,164253,-1,1,0,15715,4,-3,0
T924,root,165162,1,1,0,12454,3,-1,0
T924,root,16556,-1,1,0,848648,207,-16,0
T924,root,16568186,-1,1,0,18,0,-16,0
T924,root,16569823,1,1,0,8,0,16,0
T924,root,1664630,-1,1,0,232,0,16,0
T924,root,1665578,1,1,0,661,0,5,0
T924,root,167,1,1,0,1435,0,-1,0
T924,root,167,1,1,0,1435,1,-1,0
T924,root,167014,-1,1,0,2362,1,-16,0
T924,root,16763688,-1,1,0,19,0,-16,0
T924,root,16765906,1,1,0,14,0,-16,0
T924,root,168162,1,1,0,8190442,1930,-3,0
T924,root,1685,1,0,0,20000001,5438,-128,0
T924,root,16905,1,1,0,1865,0,-16,0
T924,root,1694168,-1,1,0,1485,0,16,0
T924,root,1694869,1,1,0,3766,1,16,0
T924,root,1695,-1,1,0,1787810,424,2,0
T924,root,16961652,-1,1,0,135,0,-1,0
T924,root,16962756,1,1,0,393,0,-16,0
T924,root,17,1,1,0,327,0,0,0
T924,root,170148,-1,1,0,2444,0,16,0
T924,root,17100800,-1,1,0,177,0,16,0
T924,root,17102595,1,1,0,32,0,-16,0
T924,root,171133,1,1,0,3667,1,3,0
T924,root,17159,-1,1,0,89,0,16,0
T924,root,1720408,-1,1,0,269,0,16,0
T924,root,1721522,1,1,0,38020,9,-16,0
T924,root,17229234,-1,1,0,616,0,0,0
T924,root,17230544,1,1,0,95,0,5,0
T924,root,172844,-1,1,0,120,0,16,0
T924,root,173889,1,0,0,20000001,5622,-128,0
T924,root,173912,-1,1,0,9670,3,-16,0
T924,root,17400625,-1,1,0,130,0,2,0
T924,root,17402509,1,1,0,12,0,16,0
T924,root,1750285,-1,1,0,10504,3,-2,0
T924,root,1751267,1,1,0,2693,1,-16,0
T924,root,17517,1,1,0,13569,4,0,0
T924,root,17579764,-1,1,0,78,0,-16,0
T924,root,17581658,1,1,0,16,0,-16,0
T924,root,177,1,0,0,20000001,5509,-128,0
T924,root,17765021,-1,1,0,333,0,3,0
T924,root,17766885,1,1,0,102,0,-1,0
T924,root,1781175,-1,1,0,45,0,16,0
T924,root,1782276,1,1,0,185,0,-16,0
T924,root,17897509,-1,1,0,211757,51,16,0
T924,root,17899720,1,1,0,251,0,-16,0
T924,root,1790,-1,1,0,124,0,-16,0
T924,root,18045296,-1,1,0,185,0,3,0
T924,root,18047180,1,1,0,18,0,-16,0
T924,root,1805,1,0,0,20000001,5494,-128,0
T924,root,18091,1,1,0,614,0,16,0
T924,root,1810031,-1,1,0,399,0,2,0
T924,root,1810951,1,1,0,585,0,0,0
T924,root,18219636,-1,1,0,51,0,-16,0
T924,root,18222617,1,1,0,1378,0,3,0
T924,root,18300,-1,1,0,8804,2,1,0
T924,root,1838507,-1,1,0,303753,77,-16,0
T924,root,1839379,1,1,0,847,1,1,0
T924,root,18419303,-1,1,0,85,0,-16,0
T924,root,18422684,1,1,0,188,0,2,0
T924,root,185850,-1,1,0,87,0,-16,0
T924,root,185877,1,1,0,4973,1,16,0
T924,root,18623545,-1,1,0,683,0,16,0
T924,root,18625448,1,1,0,90,0,16,0
T924,root,1870925,-1,1,0,1848,1,16,0
T924,root,1872213,1,1,0,8457,2,-16,0
T924,root,18731,1,1,0,1032,0,0,0
T924,root,18799005,-1,1,0,84,0,-16,0
T924,root,18800999,1,1,0,106,0,-1,0
T924,root,1891,1,1,0,30827,7,0,0
T924,root,18959,-1,1,0,87,0,16,0
T924,root,1899127,-1,1,0,679,0,16,0
T924,root,18991965,-1,1,0,18,0,-5,0
T924,root,18996074,1,1,0,14,0,-16,0
T924,root,1900114,1,1,0,174,0,-16,0
T924,root,191,-1,0,0,20000001,5291,-128,0
T924,root,191,1,1,0,430,0,0,0
T924,root,19204983,-1,1,0,20,0,16,0
T924,root,19207669,1,1,0,23,0,16,0
T924,root,1926518,-1,1,0,9282,2,6,0
T924,root,1927508,1,1,0,2607,1,4,0
T924,root,19369,1,1,0,278,0,-16,0
T924,root,194,1,0,0,20000001,5004,-128,0
T924,root,1940,-1,1,0,2355569,559,1,0
T924,root,19493560,-1,1,0,36,0,3,0
T924,root,19503256,1,1,0,76,0,6,0
T924,root,19503599,-1,1,0,104,0,16,0
T924,root,19542,-1,1,0,294,0,-16,0
T924,root,1955439,-1,1,0,529,1,16,0
T924,root,1957017,1,1,0,3919,1,16,0
T924,root,19759548,1,1,0,12,0,16,0
T924,root,19759575,-1,1,0,1408,0,1,0
T924,root,198093,-1,1,0,117,0,-16,0
T924,root,198124,1,1,0,753985,177,3,0
T924,root,19938,1,1,0,29314,7,-2,0
T924,root,1993812,-1,1,0,1865,0,-16,0
T924,root,1995589,1,1,0,106,0,-16,0
T924,root,19998831,1,1,0,26,0,16,0
T924,root,19998925,-1,1,0,226,0,16,0
T924,root,2001,1,1,0,3932,1,-16,0
T924,root,20058,-1,1,0,306770,75,-16,0
T924,root,20176375,-1,1,0,22,0,16,0
T924,root,20176472,1,1,0,12,0,-16,0
T924,root,2021148,-1,1,0,326,0,16,0
T924,root,2022230,1,1,0,27,0,-16,0
T924,root,203,-1,0,0,20000001,4998,-128,0
T924,root,20366931,-1,1,0,165,0,-1,0
T924,root,20367009,1,1,0,7,0,16,0
T924,root,20473,1,1,0,8342,2,16,0
T924,root,2052902,-1,1,0,163,0,16,0
T924,root,2054228,1,1,0,330,0,0,0
T924,root,20570079,-1,1,0,32,0,-3,0
T924,root,20570125,1,1,0,318,0,-3,0
T924,root,20615,-1,1,0,6363,2,-16,0
T924,root,20726970,-1,1,0,7,0,16,0
T924,root,20727228,1,1,0,30,0,6,0
T924,root,2081307,-1,1,0,2005,0,16,0
T924,root,2082379,1,1,0,780,1,16,0
T924,root,20868753,-1,1,0,98,0,-4,0
T924,root,20869219,1,1,0,102,0,16,0
T924,root,2090,1,1,0,86386,22,1,0
T924,root,209464,-1,1,0,47,0,16,0
T924,root,209544,1,1,0,2632,1,1,0
T924,root,2102,-1,1,0,2823,1,16,0
T924,root,21028815,-1,1,0,106,0,-3,0
T924,root,21028958,1,1,0,25,0,16,0
T924,root,21078,1,1,0,71190,19,16,0
T924,root,2113581,-1,1,0,74,0,-16,0
T924,root,2115258,1,1,0,6825,1,6,0
T924,root,21171915,-1,1,0,14,0,-1,0
T924,root,21172253,1,1,0,92,0,16,0
T924,root,21291949,-1,1,0,11,0,-16,0
T924,root,21292956,1,1,0,27,0,16,0
T924,root,2148519,-1,1,0,29243,6,5,0
T924,root,21490528,-1,1,0,7,0,-16,0
T924,root,21490890,1,1,0,7,0,16,0
T924,root,2150721,1,0,0,20000001,4950,-128,0
T924,root,2150832,-1,1,0,240,0,16,0
T924,root,217,1,1,0,22,0,-6,0
T924,root,21707,1,1,0,232,0,16,0
T924,root,21708405,-1,1,0,38,0,-16,0
T924,root,21708924,1,1,0,12,0,16,0
T924,root,21815,-1,1,0,16844,5,-2,0
T924,root,21896519,-1,1,0,132,0,-16,0
T924,root,21897374,1,1,0,84,0,16,0
T924,root,2191,-1,1,0,5808811,1385,16,0
T924,root,2198,1,0,0,20000001,5569,-128,0
T924,root,220061,-1,1,0,714,0,16,0
T924,root,220134,1,1,0,76525,18,-16,0
T924,root,22044346,-1,1,0,82,0,0,0
T924,root,22044885,1,1,0,872,0,-3,0
T924,root,22188702,-1,1,0,1704,1,-6,0
T924,root,22189773,1,1,0,186,0,-16,0
T924,root,222,1,0,0,20000001,5035,-128,0
T924,root,22277,1,1,0,46233,11,-1,0
T924,root,22359,-1,1,0,13925,3,16,0
T924,root,2237693,-1,1,0,766,0,16,0
T924,root,2237697,1,1,0,708,0,-3,0
T924,root,22427387,-1,1,0,10,0,16,0
T924,root,22428558,1,1,0,35,0,-16,0
T924,root,22631183,-1,1,0,14,0,-16,0
T924,root,22631898,1,1,0,612,0,16,0
T924,root,2270,-1,0,0,20000001,5270,-128,0
T924,root,22799000,-1,1,0,138,0,-16,0
T924,root,22799637,1,1,0,16,0,16,0
T924,root,2291,1,1,0,213221,54,16,0
T924,root,22918,1,1,0,397,0,16,0
T924,root,22974181,-1,1,0,14,0,1,0
T924,root,22975481,1,1,0,19,0,16,0
T924,root,22982,-1,1,0,245957,63,-2,0
T924,root,23,1,1,0,10,0,-6,0
T924,root,230963,-1,1,0,2702,1,-3,0
T924,root,231089,1,1,0,224,0,16,0
T924,root,2313107,-1,1,0,608,0,16,0
T924,root,2313167,1,1,0,98,1,-16,0
T924,root,23146444,-1,1,0,6,0,-16,0
T924,root,23148929,1,1,0,15,0,-6,0
T924,root,2328,-1,1,0,18820,5,-16,0
T924,root,23290645,-1,1,0,8,0,16,0
T924,root,23291786,1,1,0,7,0,-6,0
T924,root,233,-1,1,0,229,0,-6,0
T924,root,233,1,1,0,1850,0,1,0
T924,root,23495649,-1,1,0,10,0,-16,0
T924,root,23497159,1,1,0,30,0,-3,0
T924,root,23498,1,1,0,151420,33,0,0
T924,root,23572,-1,1,0,110,0,-16,0
T924,root,23667342,-1,1,0,21,0,16,0
T924,root,23668690,1,1,0,98,0,-16,0
T924,root,2377,1,1,0,259,0,-16,0
T924,root,23826162,-1,1,0,2542,1,0,0
T924,root,23827915,1,1,0,28,0,-16,0
T924,root,2390557,-1,1,0,120,1,-16,0
T924,root,2390608,1,1,0,296,0,16,0
T924,root,23981737,-1,1,0,10,0,-16,0
T924,root,23983733,1,1,0,1736,1,5,0
T924,root,240,-1,1,0,2562,0,1,0
T924,root,240,-1,1,0,2562,1,1,0
T924,root,2410,-1,1,0,579,0,-16,0
T924,root,24125,1,1,0,808,1,16,0
T924,root,24131311,-1,1,0,31,0,-3,0
T924,root,24132326,1,1,0,86,0,-16,0
T924,root,24157,-1,1,0,934567,222,-3,0
T924,root,241808,-1,1,0,88,0,16,0
T924,root,241995,1,1,0,6849,2,-16,0
T924,root,242,1,1,0,112,0,-6,0
T924,root,24273845,-1,1,0,83,0,16,0
T924,root,24276085,1,1,0,95,0,-16,0
T924,root,24450201,-1,1,0,94,0,16,0
T924,root,24451747,1,1,0,20,0,16,0
T924,root,2458229,-1,1,0,1915,0,-1,0
T924,root,2458326,1,1,0,761,0,-16,0
T924,root,24698271,-1,1,0,14,0,-16,0
T924,root,24700060,1,1,0,21,0,16,0
T924,root,24711,1,1,0,3542,1,16,0
T924,root,24731,-1,1,0,1258,0,16,0
T924,root,2474,1,1,0,462,0,16,0
T924,root,24876991,-1,1,0,45,0,-16,0
T924,root,24878807,1,1,0,975,1,-16,0
T924,root,25011854,-1,1,0,22,0,3,0
T924,root,25013220,1,1,0,206,0,-16,0
T924,root,25132174,-1,1,0,8,0,-16,0
T924,root,25133531,1,1,0,16,0,-1,0
T924,root,252,1,1,1,0,0,6,0
T924,root,2529301,-1,1,0,1067,1,-16,0
T924,root,2529394,1,1,0,472,0,-16,0
T924,root,253,1,1,0,1388311,351,-1,0
T924,root,25339,-1,1,0,28112,7,-5,0
T924,root,25339,1,1,0,137,0,16,0
T924,root,25340343,-1,1,0,23,0,1,0
T924,root,25342312,1,1,0,11,0,2,0
T924,root,253576,-1,1,0,6249,2,-1,0
T924,root,253740,1,1,0,4871,1,6,0
T924,root,2550,-1,1,0,2698362,647,1,0
T924,root,25516314,-1,1,0,471,0,16,0
T924,root,25520040,1,1,0,11,0,16,0
T924,root,2557,1,1,0,798000,199,1,0
T924,root,256,1,1,0,800,0,0,0
T924,root,25702799,-1,1,0,11,0,16,0
T924,root,25704653,1,1,0,33,0,-16,0
T924,root,25872433,-1,1,0,15,0,16,0
T924,root,25874429,1,1,0,233,0,16,0
T924,root,25894,-1,1,0,210,0,-16,0
T924,root,25914,1,1,0,66,0,16,0
T924,root,2598179,-1,1,0,30,0,-16,0
T924,root,2598344,1,1,0,655,0,4,0
T924,root,26016247,-1,1,0,7,0,16,0
T924,root,26017934,1,1,0,57,0,3,0
T924,root,26147850,-1,1,0,39,0,-4,0
T924,root,26149731,1,1,0,28,0,-16,0
T924,root,26337274,-1,1,0,28,0,16,0
T924,root,26339306,1,1,0,57,0,-4,0
T924,root,2635,-1,0,0,20000001,4946,-128,0
T924,root,26443,-1,1,0,12377,3,16,0
T924,root,26482,1,1,0,8196,2,-3,0
T924,root,265,-1,1,0,119,0,-6,0
T924,root,265,1,1,0,118,0,-6,0
T924,root,265334,-1,1,0,331198,83,2,0
T924,root,265499,1,1,0,21,0,16,0
T924,root,26554400,-1,1,0,255,0,16,0
T924,root,26561140,1,1,0,44,0,4,0
T924,root,2658221,-1,1,0,24,0,16,0
T924,root,2658442,1,1,0,436,0,-3,0
T924,root,2662,1,1,0,559579,133,-16,0
T924,root,26779189,-1,1,0,12,0,16,0
T924,root,26783515,1,1,0,216236,62,6,0
T924,root,26966973,-1,1,0,158,0,16,0
T924,root,26968,-1,1,0,3135,1,16,0
T924,root,26970706,1,1,0,116,0,-1,0
T924,root,27004,1,1,0,692876,169,3,0
T924,root,27158752,-1,1,0,17,0,-1,0
T924,root,27164392,1,1,0,144973,36,4,0
T924,root,2727,-1,1,0,51,0,-16,0
T924,root,2727973,-1,1,0,63,0,16,0
T924,root,2728136,1,1,0,83,0,1,0
T924,root,27343666,-1,1,0,25,0,1,0
T924,root,27346649,1,1,0,21,0,2,0
T924,root,275,1,0,0,20000001,4784,-128,0
T924,root,27551,-1,1,0,275173,68,0,0
T924,root,275662,-1,1,0,337,0,16,0
T924,root,275844,1,1,0,2053,1,-1,0
T924,root,27594522,-1,1,0,80,1,16,0
T924,root,27598567,1,1,0,53,0,-16,0
T924,root,27638,1,0,0,20000001,5360,-128,0
T924,root,27807083,-1,1,0,1909,0,-1,0
T924,root,27815698,1,1,0,17,0,-16,0
T924,root,2803,-1,1,0,1056,0,-16,0
T924,root,28071357,-1,1,0,12,0,16,0
T924,root,2807251,-1,1,0,734,0,-16,0
T924,root,2807394,1,1,0,30430,8,-5,0
T924,root,28076129,1,1,0,85,0,-16,0
T924,root,28132,-1,1,0,70166,19,-16,0
T924,root,28233,1,1,0,2292,1,-16,0
T924,root,283,1,1,0,1805,0,1,0
T924,root,284,-1,1,0,7323,2,16,0
T924,root,28428499,-1,1,0,22,0,-3,0
T924,root,28448833,1,1,0,10,0,-16,0
T924,root,28450224,-1,1,0,52,0,16,0
T924,root,2852,1,1,0,10853,3,16,0
T924,root,286508,-1,1,0,13050,3,3,0
T924,root,286761,1,1,0,3101,1,-2,0
T924,root,287,1,1,0,2825,1,16,0
T924,root,2870,-1,1,0,691918,173,-1,0
T924,root,28700807,1,1,0,9,0,-16,0
T924,root,28700853,-1,1,0,171,0,16,0
T924,root,2872237,-1,1,0,34796,8,5,0
T924,root,2872463,1,1,0,30,0,16,0
T924,root,28782,-1,1,0,11116,4,3,0
T924,root,288,1,1,0,710,0,-1,0
T924,root,28867615,-1,1,0,204,0,-16,0
T924,root,28867765,1,1,0,30,0,16,0
T924,root,28892,1,1,0,27612,7,6,0
T924,root,29049440,-1,1,0,13,0,-1,0
T924,root,29049871,1,1,0,52,0,6,0
T924,root,29152641,-1,1,0,23,0,-4,0
T924,root,29153648,1,1,0,8,0,1,0
T924,root,29295781,-1,1,0,7,0,1,0
T924,root,29296029,1,1,0,204,1,-16,0
T924,root,29379865,-1,1,0,7,0,16,0
T924,root,29380722,1,1,0,61,0,5,0
T924,root,2941998,-1,1,0,178,0,16,0
T924,root,2942298,1,1,0,494,0,0,0
T924,root,29454,-1,1,0,109046,25,-3,0
T924,root,29522718,-1,1,0,40,0,16,0
T924,root,29526004,1,1,0,38,0,16,0
T924,root,29549,1,1,0,333,0,16,0
T924,root,2958,-1,1,0,8584,2,-16,0
T924,root,2962,1,0,0,20000001,5354,-128,0
T924,root,296988,-1,1,0,117,0,1,0
T924,root,297239,1,1,0,154,0,16,0
T924,root,29727550,-1,1,0,11,0,16,0
T924,root,29728668,1,1,0,20,0,16,0
T924,root,298,1,1,0,514,0,16,0
T924,root,298,1,1,1,0,0,6,0
T924,root,29882129,-1,1,0,17,0,-1,0
T924,root,29882893,1,1,0,41,0,16,0
T924,root,29975,-1,1,0,153668,38,1,0
T924,root,29990520,-1,1,0,5,0,-16,0
T924,root,29990987,1,1,0,33,0,-16,0
T924,root,3,1,0,0,20000001,5353,-128,0
T924,root,300,-1,1,0,535,0,-1,0
T924,root,30078160,-1,1,0,92,1,16,0
T924,root,3007859,-1,1,0,693,0,-16,0
T924,root,30079045,1,1,0,7,0,-16,0
T924,root,3008210,1,1,0,167,0,-4,0
T924,root,30131,1,1,0,10005,3,16,0
T924,root,30233432,-1,1,0,5,0,-16,0
T924,root,30234122,1,1,0,28,0,16,0
T924,root,3032,-1,1,0,644,0,16,0
T924,root,30436117,-1,1,0,7048,2,-3,0
T924,root,30437900,1,1,0,15,0,-16,0
T924,root,30519,-1,1,0,51652,14,16,0
T924,root,3058,1,1,0,10648,3,16,0
T924,root,30591533,-1,1,0,532,0,-5,0
T924,root,30592358,1,1,0,8,0,-16,0
T924,root,30689,1,1,0,10139,2,-5,0
T924,root,307,1,1,0,1957088,471,3,0
